email,name,gender,age,birthday,shopify_id,first_name,last_name,currency,last_order_id,last_order_name,orders_count,total_spent,phone,account_state,tags,address1,address2,city,company,country,country_code,country_name,state,postal_code,state_code,created_at,designation,industry,description,anniversary_date,added_at,updated_at,source,last_open,last_click,timezone,email_marketing_consent,sms_marketing_consent,firstOrderDate
ashwin++950@mailmodo.com,AB+950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++951@mailmodo.com,AB+951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++952@mailmodo.com,AB+952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++953@mailmodo.com,AB+953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++954@mailmodo.com,AB+954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++955@mailmodo.com,AB+955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++956@mailmodo.com,AB+956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++957@mailmodo.com,AB+957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++958@mailmodo.com,AB+958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++959@mailmodo.com,AB+959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++960@mailmodo.com,AB+960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++961@mailmodo.com,AB+961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++962@mailmodo.com,AB+962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++963@mailmodo.com,AB+963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++964@mailmodo.com,AB+964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++965@mailmodo.com,AB+965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++966@mailmodo.com,AB+966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++967@mailmodo.com,AB+967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++968@mailmodo.com,AB+968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++969@mailmodo.com,AB+969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++970@mailmodo.com,AB+970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++971@mailmodo.com,AB+971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++972@mailmodo.com,AB+972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++973@mailmodo.com,AB+973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++974@mailmodo.com,AB+974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++975@mailmodo.com,AB+975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++976@mailmodo.com,AB+976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++977@mailmodo.com,AB+977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++978@mailmodo.com,AB+978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++979@mailmodo.com,AB+979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++980@mailmodo.com,AB+980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++981@mailmodo.com,AB+981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++982@mailmodo.com,AB+982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++983@mailmodo.com,AB+983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++984@mailmodo.com,AB+984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++985@mailmodo.com,AB+985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++986@mailmodo.com,AB+986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++987@mailmodo.com,AB+987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++988@mailmodo.com,AB+988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++989@mailmodo.com,AB+989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++990@mailmodo.com,AB+990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++991@mailmodo.com,AB+991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwin++992@mailmodo.com,AB+992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
